"fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","Index.1","Index.2","Index.3","Index.4","Index.5","Index.6","Index.7","Index.8","Index.9","Index.10","Index.11","Index.12","Index.13","Index.14","Index.15","Index.16","Index.17","Index.18","Index.19","Index.20","quality"
8.5,0.19,0.56,17.3,0.055,47,169,1.00047,3.07,0.67,9.3,-0.0290615204080435,-0.943826366759616,-1.45876412268604,2.01273477271994,1.84424241044117,0.797179665369278,-1.44071641018956,-0.658769641764675,-0.183986969214135,0.785552550384153,0.236019424254636,0.810072238789071,0.811764844116459,0.969677870072708,1.81080342451217,0.779756460291033,-0.0554995456455395,0.503983118754311,-0.346059849357268,1.37517294548286,6
8.1,0.25,0.34,10.1,0.05,30,121,0.99724,3.17,0.49,10.1,-1.41487154375405,0.173122882250697,-0.874650913298835,-2.13222359351062,0.0464080456293261,-0.00605873952467644,0.584822555890666,-0.201863751206023,0.888329059385863,-0.347990880397804,0.255192389681139,0.755327081724358,-0.227292162808459,-0.339560353767659,-0.40970738474313,-0.0473732139703009,1.25534132819901,0.759464392847628,1.10965155090282,-0.745309143103163,6
7.1,0.46,0.23,13.7,0.045,44,192,0.9981,3.11,0.53,9.4,-0.0127840145878125,-1.14305839373406,-1.44636706822519,0.728080986226087,0.936629125722286,0.90862414929517,2.38383446942142,1.49662671093569,-1.38872016905416,-1.48341390400014,0.00544301919384302,-0.417209008218398,1.08572152941208,0.347148656804675,0.242301595604148,1.45336075622199,0.0388450257432384,-1.45110343255889,-1.33676004481079,-0.317791924937158,5
6.5,0.29,0.52,7.9,0.049,35,192,0.99551,3.16,0.51,9.5,1.90680232027939,-0.0761364625062309,1.38406445554719,-0.0711797520411054,0.118241261125233,1.01606398740547,-0.0159193898914134,-0.219894544979699,-1.53264710805235,1.66879179412249,-0.0431877254684934,-0.978499407598858,-3.09667905465117,1.00124389661034,-1.3027280756298,-0.657175486527163,-0.59745304042538,-0.0574768128538461,-0.27987682356969,0.123706070819995,6
6,0.28,0.27,4.1,0.046,50,147,0.99126,3.27,0.56,11.6,-0.910159149611229,0.802889282135242,0.900785326316454,-0.468369617651476,0.231581187616315,-0.934559407213318,-0.661868738720693,-0.713881519763956,-0.897678691433646,1.39039269717053,0.679916706719552,0.233644641301928,0.104563114465345,1.0818800106922,-0.655746258551751,0.425161812364036,-0.109355707147118,-0.0689218829786789,-0.321388315475985,-0.0293834281226511,6
7.8,0.29,0.36,7,0.042,38,161,0.9941,3.26,0.37,11.2,1.10637363777766,-0.29223243552883,1.02555400087948,-0.695418450550292,1.24575696296052,0.952240816989034,-2.01953801697735,0.0554052697591,-0.141177959482814,1.63977414128266,-1.51452623786587,0.0259279142592097,-2.04994660205,-1.07191168950579,-1.20760289073345,-0.739725123008635,-1.49410988305804,-0.297030069598848,0.220287481248564,-1.17274849382005,8
5.6,0.255,0.57,10.7,0.056,66,171,0.99464,3.25,0.61,10.4,-1.29537570355752,2.05079477482383,-0.19416056244842,-1.57486510459549,0.721256727163652,-0.454527857295233,0.332561081087118,0.43258843530617,-0.482690594020117,1.32959459106722,-0.655167610748327,-0.411643508772418,-1.13802500488606,1.15211789401017,-0.0792892180826736,-0.62961744626828,1.04302502264496,-0.375056976533087,-1.10031736020163,0.120639602810387,7
5.9,0.3,0.23,4.2,0.038,42,119,0.9924,3.15,0.5,11,0.805450250410119,-0.138544060488149,0.686140453626085,1.70995271516817,-0.208501322317931,-0.679663148267266,1.12887632189401,2.42737296728551,0.228523647386012,-1.1616631144185,-1.56985466348991,-0.339855800301876,0.423135882750553,0.177343910712319,0.935269357394429,-0.425859783247796,-2.31745225808784,-2.35671628650445,0.639100472294914,-0.517294968765639,5
6.1,0.27,0.32,6.2,0.048,47,161,0.99281,3.22,0.6,11,-1.01467476379026,0.954460881634741,-0.447428282717534,-1.05578051684198,-1.95345586815869,0.27354188557497,0.28877460813078,-0.439774474869571,1.07425611837231,0.206432155004881,0.110452738877512,-0.277575690046589,0.550373436925,1.12283410150526,-1.00278694091453,-1.04132898802865,-0.541062837589288,0.0992787980253028,1.14408423858258,0.643118968326084,6
7.4,0.34,0.42,1.1,0.033,17,171,0.9917,3.12,0.53,11.3,-0.939015647971365,-0.233303843008093,0.994984857096422,0.980341392868481,-0.134289202323512,-0.100999582408766,0.774940894206443,-0.456140151032458,-0.718883927688616,-0.157480970953035,-0.75049593094978,0.27380290953406,0.107809645670499,0.793137490127741,-1.13520020818488,-0.73505760569404,-1.64318893446818,-0.842171205944642,-0.0573241135572945,-0.148272330002699,6
6.6,0.21,0.29,1.8,0.026,35,128,0.99183,3.37,0.48,11.2,-0.308010861652201,-0.276731406328321,-0.618813227102159,-1.1205454830052,-0.16471519474149,0.607424992329891,1.53416730545743,0.8444615751088,-0.317082163176306,0.124681021236878,0.608644229969454,0.648609599054894,0.737758032876431,1.52079570218666,-1.89366398872511,-0.159597546327316,-0.473681403548074,0.736892592229933,-1.79516940864912,0.0364465454142929,6
6.6,0.26,0.56,15.4,0.053,32,141,0.9981,3.11,0.49,9.3,1.70474818671889,1.62580448084465,-1.35758801997349,0.978467410467872,0.362192522931843,-0.56627857475507,1.47643256511898,0.215757563496753,0.878630664509033,-0.873190947734375,0.960298218030915,1.32240830911464,-1.36490539302035,-0.28417007249717,-0.573261743012486,-0.63696146197124,0.209428031629703,0.153900938956888,0.65775781366165,1.82734077000423,5
6.9,0.32,0.26,8.3,0.053,32,180,0.9965,3.25,0.51,9.2,1.30801521555943,0.167034870711072,-0.656273234963669,-0.16712464851315,-0.289025851556484,1.50452095979172,-1.68370993596961,-0.171465343702426,-1.03258278569215,0.53957098443234,0.352116159221253,-1.44761940497088,0.571547229456527,0.00798334213968102,-0.774399139552904,-2.16818896575798,0.932597022778027,-1.43633039707951,0.731938101127731,0.339487069860292,6
6,0.26,0.29,1,0.032,27,96,0.9896,3.38,0.44,12.3,-0.661434098780363,-0.0664023718652951,0.997443118318096,1.38737614167265,0.158384279423702,2.44112484473659,-1.5457500827713,0.307802406227455,-0.0269798699336598,0.764810195856442,-0.283366536711914,0.214398519852062,-0.343355008996444,-0.204075814726028,0.526249049645491,0.073862811971707,-1.844294916533,0.00597285418341502,-0.588619451506331,-0.212894963271654,6
6.7,0.28,0.28,4.5,0.051,14,92,0.99224,3.36,0.58,11.9,-0.0552291920002109,-1.31650361789388,0.106385716133906,0.798225602097556,-1.65838558087686,-2.10533065963523,-0.122282117390895,-0.237252381715993,-1.5391115515242,0.181187884285243,-1.73444603866134,-1.27616690477918,2.10515191746113,-0.255968712311168,0.474689848772772,1.30070474958067,0.509505508072937,-0.544532211190558,0.615922830842411,-0.661301110983439,6
8.4,0.23,0.49,7.8,0.035,22,95,0.9935,3.04,0.34,12,-1.02251088002149,0.419023772940873,-0.559654177404743,-1.33645332041318,-0.188653342448017,-0.612179469731247,0.74488927311472,-1.13824001689276,0.715935159375392,1.42527400685129,-0.293325131596755,0.236640010264571,-0.238927744712897,-0.934161602648327,-1.07178417353098,0.763990010980309,0.816299154179179,0.337070831970521,-1.09912989051785,0.775358759425308,6
6.6,0.26,0.31,4.8,0.138,41,168,0.9951,3.2,0.38,9.3,-0.379067657953728,0.375584410966396,1.55857573280708,-0.270450596087704,-0.475023343075,-0.644726157585365,0.579469547677333,-1.3193667690856,-3.26675662172918,-0.153282539971581,-0.0778887473145596,2.5627286168804,1.05516182135792,-0.125460513671596,-1.65590954449938,1.71264060057551,-1.41521390617307,-0.434856684727456,-0.712961509787587,1.58938443929445,5
6.3,0.27,0.49,1.2,0.063,35,92,0.9911,3.38,0.42,12.2,-0.276413049579908,1.23360961033576,1.53007516632092,-0.571970277878617,-0.0547615230620497,-0.205951467226709,-0.521845031091469,-0.399640399970387,-1.29168004111893,0.526937160699884,0.232911350587188,-0.419404756527464,0.476293620909368,0.0553389885904037,0.66687735523432,1.29030383498439,1.92434568695957,-0.966109949724747,0.210316338251583,0.435172079198321,6
7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,-0.566382194200381,-0.106655648013243,-0.279240669008811,-1.04318702684478,-0.419912444300599,-0.479629620203767,0.387716668572065,-1.29989148306521,-0.429897560451657,-0.219725652831631,0.395423134567563,-0.598066697464904,1.73077721714784,-0.31708297073688,-0.355749242743036,0.336863735307586,-0.170307611202245,-1.69447617665223,0.787561499404912,-0.37421166433665,6
6.6,0.425,0.25,2.35,0.034,23,87,0.99082,3.05,0.41,11.4,-0.246761879518456,1.33244512336116,-1.07850484982608,-0.757519733515078,-2.38881228768664,0.50530113685723,0.2001152545586,-0.556106522383742,0.9949315844597,-0.362523842286458,-1.01317811448898,-0.805863281538367,-0.514132068137915,1.20131100985544,0.429597769273265,-0.374259616906439,-0.644582481269462,-0.279336284655424,-0.149573586513756,-1.30878440857302,6
5.9,0.445,0.26,1.4,0.027,23,109,0.99148,3.3,0.36,10.5,-1.68359968708186,-0.910493261658312,-0.148688641876491,-0.22496021289379,-1.3188173315198,1.97921628980723,-0.782741045233475,-0.640631852433454,0.412549623920033,0.0990480245995355,-0.675034666708063,0.124291437228029,-0.432929218051285,0.942224027021708,0.232280991653974,0.957213478467021,-1.42841584152761,0.133320016500961,0.864820541804212,0.419942643887663,6
5.7,0.26,0.3,1.8,0.039,30,105,0.98995,3.48,0.52,12.5,-0.719311059610331,-2.11459576219889,1.88443701626489,0.0959563320362963,-2.87090704401944,0.730768796938073,0.309468938835475,-0.894948529681781,1.66185852939161,0.0726661814874121,0.224297025462246,-1.17190141646764,0.0214011606837953,-0.146877384680214,1.21222822442703,0.239594565715382,-0.342011064566008,1.61141264540878,0.215004756885067,0.832202120803797,7
8.2,0.345,1,18.2,0.047,55,205,0.99965,2.96,0.43,9.6,0.779891442852817,-1.08422021913147,0.137316497192178,1.02404542898622,-0.0291467474823939,0.551747456574797,-0.038186009100575,0.453870708163006,0.501231999629788,0.187737817639601,-2.01283557145774,0.464574524426058,-0.179610754902411,0.319616942342322,0.739796415172838,-2.12751364693379,-1.65564266530233,0.884266131366328,-1.95932080243461,-0.198217907343996,5
6.5,0.29,0.52,7.9,0.049,35,192,0.99551,3.16,0.51,9.5,0.53822228943617,-0.658131228736223,-1.20626090592245,-0.04267161553691,0.154886012842012,-0.937453973985944,-0.22060093002636,-1.07814696268957,0.459721360204707,-1.43213165460682,-0.701554925052079,0.900488751435823,-0.782894090321597,1.71794654935238,0.654647897960576,-0.499173603835721,-0.326152343798436,0.0586872673909996,0.893744249576447,-0.836695636403501,6
8.5,0.15,0.49,1.5,0.031,17,122,0.9932,3.03,0.4,10.3,0.221429104393545,0.605873722188247,0.942031073357944,1.80288286246606,0.496052054117114,-0.840948520184899,1.46730071233813,-2.09135119028813,0.404311263405545,-0.895265453054303,-0.332492714202265,1.15888415415188,0.508218962388619,-1.04809557140945,-0.462200331264307,0.0707273488313991,-0.544681275104349,-1.55533407545577,-0.40795525271189,2.47012676449691,6
7.7,0.3,0.42,14.3,0.045,45,213,0.9991,3.18,0.63,9.2,-0.0859027529835277,-2.56427667611195,0.574677631351491,0.0721606710550603,-0.758318921456314,0.507835884745335,-1.44254300722952,-0.0963366170808014,-0.255374625835321,-0.437423737609231,0.101609913379747,1.34465653402137,0.131382506779628,2.43485626421024,0.416388950274937,-0.407646295970911,0.571418334603627,-0.727855936169623,-1.0874558965141,-0.392098779820406,5
7.2,0.37,0.4,11.6,0.032,34,214,0.9963,3.1,0.51,9.8,0.281781395879346,-1.71435457023646,2.02319660138715,-1.2262137871987,0.282707299392981,0.565455108612272,-1.12117718502706,-0.142849580594286,-0.420000232795189,0.220696169305431,0.15560801261482,0.131430942242474,-0.155780131018603,0.459403784779378,-0.743404482344864,-0.887243884047677,0.522717114051508,-0.962894976044823,0.447641709372667,-0.89705506179646,6
8.3,0.14,0.26,1.5,0.049,56,189,0.9946,3.21,0.62,9.5,-0.160930198232975,-1.20157875806639,-1.98372670576296,-0.0388146597131294,-0.216180601124213,0.146385025697023,-2.87660317826543,1.40349508569668,-0.83718932661899,-0.653868083827966,-1.23509011274219,0.266577704497426,-0.0340398816743039,1.34133526125484,-0.288694635416101,0.702132773315098,-1.64817372609446,-0.070394920448297,-0.38635191159054,2.01183345524943,6
7.5,0.23,0.29,2.6,0.031,24,98,0.99194,3,0.54,10.9,-1.56789911211929,-1.31374186312666,0.171166826005558,-1.00159441662184,-0.330107362322719,1.42496718687835,-0.483136096713156,-1.11576998652825,-0.0096687231891936,1.16842142378948,-0.0939637565085866,-0.199931823375521,0.49053841792559,-0.226090281720697,-0.118033671178825,-0.537346664323117,-0.428065085907529,-0.823280410592318,0.303406062210541,0.369907726163483,6
8.1,0.19,0.58,16.65,0.049,48,181,1.0006,3.2,0.62,9.1,-2.28788311181243,-1.0299286749672,0.498759092088927,0.767702622560233,-1.82155265325092,-0.268732752957153,0.0502895121141152,1.30784667260465,-0.0397709792382599,-0.168408098491299,-0.587621724935132,0.600597493685205,0.41875739183916,-0.908063786086218,-0.325923047724941,-0.190371643986965,0.760301172729014,1.78178484316154,0.0150097924383937,-1.67342378199261,6
7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,-0.191344019405878,-0.70548798774441,0.756761258146983,-0.296096327900334,0.132453888793817,-1.06089448493579,-0.677318296511235,-0.576733076236608,0.859509876152022,-1.13758310586122,-0.520749035184764,-0.0726261587488514,-0.0880361274182872,1.23957935927229,-1.60155540330591,0.81234730327965,-0.175859452234905,-0.213337521761895,-0.877109999417177,-0.521228985381141,6
5.6,0.295,0.26,1.1,0.035,40,102,0.99154,3.47,0.56,10.6,1.75657639610459,0.541213942448327,-0.0396651419016477,-0.247068464475513,-1.46545698498984,0.857940047802652,0.44805558080398,-0.495421891632518,0.22735842830359,-2.27982483860843,-1.18984235373985,1.43731976111209,-1.90183110638837,-0.469060284279159,0.237063102234234,-0.548044924628078,0.858607724755364,1.06995502517573,-0.30412714518655,-0.615196500995661,6
6.9,0.33,0.26,5,0.027,46,143,0.9924,3.25,0.43,11.2,0.00743247141110225,-0.261263154957025,-1.26940991074176,-1.19666407845051,1.11870916592763,-0.354140649442496,-0.786084606584369,1.6683934313184,-0.394372457960418,0.37482603838061,1.6835699971298,0.144102055348417,0.893738196358269,1.09549657768711,-0.178600341860292,-1.45934032836331,-0.181988741847454,0.656211790261304,-0.991575521300105,-0.318389977300294,7
5.2,0.38,0.26,7.7,0.053,20,103,0.9925,3.27,0.45,12.2,0.257859019471563,0.558000370990084,-0.539142065930594,0.61468824427738,0.869645295083139,2.18282909242124,0.93316092609361,0.799867529270869,-1.41008752646963,-0.15159517914262,1.08402428846514,-0.592687314247426,0.868376211232126,1.00626707593449,-0.447197079755551,0.776037158288013,0.291013236464026,0.966971996667548,1.315859517416,-0.693907216180611,6
7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1,-0.840925877555658,-1.07128252266238,0.682196082975651,1.3367325612403,1.17144076659329,-0.780227737225475,0.334516801695665,-0.925164340774949,-0.0766081112107665,0.281008132803525,0.98157154861225,-1.08863657635359,0.916866558148278,-0.700736870020739,0.204435467033157,-0.126311975322529,0.392330186486905,1.79580828313395,-0.0757132624666869,0.507886956975929,7
6.8,0.36,0.32,1.6,0.039,10,124,0.9948,3.3,0.67,9.6,0.330916215785118,-2.14022408547589,-1.19721124109471,-1.05018317514918,0.642891305351152,-0.775762380528477,0.296880466607918,0.0470659080947367,-0.386368656998743,-0.120681652043381,0.843125278001612,-0.196855377807486,0.328405277415868,0.185017800228626,0.89100373113923,1.44718518027715,0.201907071982014,0.536746036871574,-1.80142583227114,-1.24210248278814,5
7.7,0.24,0.31,1.3,0.047,33,106,0.993,3.22,0.55,10.8,-0.325872710353357,0.701524112942955,1.9133591896497,-0.12322045565221,-1.53218940695729,-0.513239207815576,-0.284807280113852,-0.217792737605121,-0.809080126874054,-1.07269385111148,0.00183158105135683,-0.610602376312983,-0.72828544482277,-0.794061113599204,-0.186298410980588,-0.783249688935775,-1.59004449237166,1.48658825854708,-0.115566182455083,-1.67368260604914,6
8,0.32,0.36,4.6,0.042,56,178,0.9928,3.29,0.47,12,-1.79465787429216,0.757648251277767,-1.21858021208781,-0.404013020260451,-0.308903664975456,0.373607488605,-0.582602904404039,1.35490549482779,-0.973032325463399,0.0226625763061025,1.31062533935728,-0.55423358543112,0.413944746692551,0.301721784296615,0.399163972023275,-0.682333530427943,-0.946254292070731,0.119678869861018,0.36806034389855,1.30658158141372,6
6.2,0.45,0.26,4.4,0.063,63,206,0.994,3.27,0.52,9.8,-1.83066949843853,-2.01221198461971,0.295401716062002,0.200718078361005,-0.707088793417029,-0.507453510577329,0.380901656452766,-0.826221097517545,0.213569550947957,-1.40596458463991,-1.37530305185118,-0.780480017886655,1.51506551996054,-2.27110357876688,2.35577607879638,-0.00852002660119036,-0.00602025439554012,0.410860111028352,-0.00909085624703966,0.450646355057041,4
6,0.21,0.29,13.1,0.042,28,125,0.99936,3.39,0.45,8.6,0.766219491012844,-0.0061488918536903,-1.32882441458382,-2.50716299013074,1.38558225543914,-0.506980422540051,-1.6338904454142,0.0155661775506774,-0.33350714945961,-1.58510356092735,-0.564786916330104,-2.08355935338493,-1.88469678260643,0.127536454873602,0.690368852225663,-0.28149363569955,-0.340879123729662,2.23948864593717,-0.343342468184998,-2.29260441267674,5
6.7,0.28,0.42,3.5,0.035,43,105,0.99021,3.18,0.38,12.2,-0.494582229516059,0.545629648058691,0.00263838372672834,-0.199012743029785,1.00856451018983,0.836674324723252,-1.18804123579502,1.88057185818328,-1.53131525340604,-0.335531601778713,0.274501571792598,-0.78950349836746,-0.0795274238694816,0.136267591236587,-0.843803663503505,-1.48811007085733,-1.79902317111463,-0.0836917078587554,-1.41053372971506,0.192672038951803,6
6.4,0.28,0.28,3,0.04,19,98,0.99216,3.25,0.47,11.1,-0.404333829426811,-0.782790895958566,0.0026141805484653,-0.670156225278235,-1.19894269909386,-0.272977252943967,1.54037477150468,-3.25365703200714,-0.193966477937817,1.22815784517115,1.24217608932351,-0.371222600251311,-0.37053659069507,-0.0905307495459043,0.497972849133892,-0.710113982376674,1.58138918450804,-0.0168534419687003,0.0411048227377985,0.560986531342189,6
5.8,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5,-0.378822665142164,-0.989536682207538,1.3485414484248,-1.34245086243116,-1.3507714889441,-1.39219556066578,-0.804015837518268,-0.378476349322513,2.39441669039845,-1.37822715061142,0.887675263191664,-1.20294262391672,0.453959699384198,0.906436376606388,0.812183625004241,-0.0872556229405066,-1.3278034955982,-0.0861157223727241,0.236098904609127,0.029132779619743,5
7.5,0.3,0.71,1.3,0.16,44,149,0.9948,3.08,0.42,8.9,-0.245841022892759,-0.215391240970911,-1.19514274217174,-0.187653332315668,-0.575053201922992,-1.16754518747667,-0.45393110844657,-1.29947430141987,0.319600105571144,-0.613682059903064,0.8595518433181,-0.472163461577104,0.865763468608895,-1.40643590212976,-1.04886386665177,-0.803562164065211,-0.97595673058854,0.61639578600975,1.34711975778162,-0.64885829057771,5
6.2,0.21,0.24,1.2,0.051,31,95,0.99036,3.24,0.57,11.3,-1.00290805571361,-0.551683817095933,1.27700453503719,0.670903025609677,-0.363915788702828,1.54699202233489,0.421679733978182,-0.717794536372157,1.33466667165921,-0.751053609767019,-1.43481576861636,0.630785089967739,-0.687088616871759,-0.0361860533608577,0.475420151438083,-0.205829408505748,-0.394692121141664,-0.102946892509557,0.591819287055381,2.47411794067036,6
6.3,0.3,0.91,8.2,0.034,50,199,0.99394,3.39,0.49,11.7,0.487311199986126,0.751272315505424,0.548670074597103,-0.874316596794262,1.44417736985913,-1.27100136150541,0.369023407049738,0.246121625617456,0.678313697344785,1.29869248441801,-0.972045859859102,0.851000854247845,1.7902430336278,-1.10388342821473,-0.318647877367747,-1.29472616554184,1.47424617161043,1.02594457977897,-1.22772635165856,1.78961237719502,6
6.6,0.14,0.44,1.6,0.042,47,140,0.993,3.32,0.51,10.2,-0.275169339637688,-1.1450709022453,-1.08243482900346,-0.804258266523148,1.19633458123234,-0.0640177326644428,-0.803996975881393,1.4554427959268,0.318344229115205,-0.94590559022479,-0.429279687575627,1.42604738468932,-1.34699291156385,-0.0354998189318168,0.465733499713516,1.41611352606445,-0.397009310273084,-0.870686284452285,-1.77167276556349,0.364283296907591,6
8.6,0.36,0.26,11.1,0.03,43.5,171,0.9948,3.03,0.49,12,-0.986881667909813,-1.79474657324163,-0.64187477349115,-0.75405849489535,-0.96282707844553,-1.61799739895642,0.414128844041707,-0.676328742645001,1.03547601142781,-0.701222361783822,1.10127992245578,0.242385417251077,-0.631822870353907,0.313539525938192,-0.0227938137378678,-1.32512294534136,1.10982751930009,-0.176481727238476,-1.19727726232255,-0.722974382801472,5
5.7,0.25,0.21,1.5,0.044,21,108,0.99142,3.3,0.59,11,0.12412131301363,-0.299825498634872,-0.594261220450056,-0.787275781237254,-1.07179584569885,-0.378527862356968,-0.464891513006941,-0.238362039950431,0.049210870212124,0.186839468740416,-1.32529326015706,-0.723228592725905,1.38618989934146,1.6439720502181,1.27528985410017,1.03448507079377,-0.390301115087791,-0.774881680072694,-0.133099106535016,0.033747678443103,6
7.2,0.24,0.19,7.7,0.045,53,176,0.9958,3.17,0.38,9.5,1.51905089919029,1.27052339737696,0.382828487668787,-0.721864944748555,-0.834627167786698,-0.951556373506042,-0.0172311843888455,0.538251031521487,0.065505530877079,1.23724597170818,1.10477067009185,-0.362540025459339,0.478195983373805,0.792115817266542,0.855615828823143,-0.648267881424378,0.309619059446433,-0.995069508160965,-0.391178688004089,-0.222811276756494,5
6.6,0.27,0.32,1.3,0.044,18,93,0.99044,3.11,0.56,12.25,0.24827222129698,-2.06023886822134,0.228892506114384,0.557061315213663,-0.890981781950368,-0.845408752190389,-0.110206238728227,0.979586713141407,0.633266497761352,-0.628807232188389,0.462497135254091,-0.13367370931823,-0.671725725064848,-0.314920021633504,0.152457892836001,1.62323004723622,0.48219074053586,-0.0268873514704236,0.0954672655387136,-0.154077051537012,5
6.4,0.24,0.26,8.2,0.054,47,182,0.99538,3.12,0.5,9.5,2.88690343148717,1.25066915269662,-0.769492280762754,-0.688417393526056,0.819323497073382,1.60531554154083,-0.722263453048386,-2.41343153905665,-0.47944590638119,-0.0447036113172642,0.0597238570735021,-1.22836228665524,-0.163117869786827,-1.8473855898447,-0.35069918713474,-1.00105794254103,-1.31685724645128,-0.933510143156636,-1.13883310526287,-0.17702051180918,5
6.4,0.25,0.32,0.9,0.034,40,114,0.99114,3.31,0.58,10.8,-1.32388451237374,-0.741455157266215,-0.445588861829755,0.331944141395722,-0.156054215941103,-0.992684050069779,0.705322656989676,0.404383280937704,-0.819124798395522,-0.378608374082211,-0.307330259406896,1.86632831378383,0.638215536610377,-1.98160250008519,0.983806673495176,0.342051445699448,-0.274924251550115,-0.965700003029098,-0.443098343252988,-0.711153716502468,7
6.8,0.35,0.32,2.4,0.048,35,103,0.9911,3.28,0.46,12,1.39424488338275,-0.720976531573914,-0.631080686306577,1.36384184829675,0.327177014561052,0.179222918616249,1.4499469561646,0.0640384420657092,-0.372801756786056,-0.394935806497997,0.489063677481071,0.182942919368567,-1.36739168701474,-0.901013606024245,1.10510413811288,-0.506041260223059,1.0268211845896,0.592947578632785,0.880028316682627,0.351030716378047,8
7.7,0.25,0.43,4.5,0.062,20,115,0.9966,3.38,0.5,9.9,0.118657826774281,-0.929406888186619,1.24319410894758,0.144378946006234,-0.441813608082106,-0.101318284134038,-0.986845761113056,0.112399649833166,-0.519257539823654,0.394420499729423,1.21018384588294,-0.721513396603375,-0.105231956632018,-0.330786475497913,0.629107879044383,-1.02411084960539,-0.253170804469467,0.27279076779097,-0.615156118312812,-0.373024188222159,6
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,0.237502829861931,-0.069682385809841,-0.978979165099488,-0.112168514763822,1.86449330841716,1.05579957112661,-0.488364192255648,-0.892321856589354,0.409975512872943,-0.0992591147045879,0.640805417323847,-1.18460486762042,-0.228067206211849,0.611843392900241,-2.71461116718625,-0.228394251145812,0.261745958104248,-0.352158510529259,0.20736494793253,-0.781447871597424,7
7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1,-0.758488820283221,1.11436455139423,0.130525488273325,0.823414921289268,0.523937012281276,0.737077873009944,-0.26709806247609,0.104518000994993,-1.41245893762413,1.2668178164486,0.69719604447349,0.714775752681493,1.1754699269303,-0.193972557000597,1.13084954253694,1.55923574118013,0.460672316526812,0.78049524285779,-0.0894203451052711,-0.696514516442774,7
7.3,0.2,0.29,19.5,0.039,69,237,1.00037,3.1,0.48,9.2,-1.24879429944641,-1.81682089741319,-0.454664150095261,0.925437162923075,2.06075683049273,0.109751654529594,-0.637811991034893,1.16019724111795,-1.54763698777958,0.408134469490701,-0.423871134007692,-0.894457406809355,0.249818940154946,0.946762595116884,-1.02479238664215,0.0482877705936414,0.74442336525301,-1.30923292870556,-0.0430967696476604,1.5411547438897,6
7.5,0.23,0.49,7.7,0.049,61,209,0.9941,3.14,0.3,11.1,0.580928453956144,1.18490259806441,1.54363863763084,1.15015265058787,-0.466081555423686,0.926990116974539,-0.905049074189746,-0.215879466442702,0.894519230593201,-0.954900578419187,1.05245659425553,0.657341563446354,1.09291357812363,-0.816515138239054,1.13208373589301,-0.416037499302789,-0.2966253595768,0.732187885261248,0.454573306393532,-1.12424490510579,7
6.1,0.34,0.46,4.7,0.029,21,94,0.991,3.29,0.62,12.3,-1.23105353657342,0.512260768718929,-1.02580248195052,0.874220979545456,0.108637825292021,0.483665746395229,1.81369372781548,-0.96422067947292,-0.735061724485788,-0.513700096741024,1.47821528831703,1.05596591432786,-1.16521903888662,0.780539061658548,0.377304371818375,1.03530883064909,0.930840924302432,1.49465445320137,0.176684843872785,1.02600279269905,6
7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,0.756890348069588,0.88650753242542,-2.24926515549779,0.304881819248074,-0.640843769572103,0.0120474479882743,0.0159350472046858,-2.45922181338979,0.203212791111797,1.25139191798638,-1.68874584068585,1.6456551093115,0.284977396792991,0.276902572250404,0.959778767947328,1.98604088806784,-0.812006915970624,-0.0595826210145949,0.190066919808224,-0.223617184088968,6
6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5,-1.75725465249575,-1.5737862940899,1.04230276147611,-0.697693283000785,0.717541540853778,-0.477992749524536,0.544711078706954,-0.19946821759796,-1.22981746177873,1.35952285178616,-0.908291510729825,-0.194734737572723,-0.302918885734606,0.551871092799458,-0.840964039352302,-0.718650106542564,-0.253745653214697,-1.31603112460587,-0.386322957604699,1.18383416724926,6
7.4,0.21,0.27,1.2,0.041,27,99,0.9927,3.19,0.33,9.8,-0.655123039275351,-0.312333245759764,-0.0692611811041123,-1.42299434336976,0.638532472622694,0.319115228580247,0.209277954990932,1.97207079423634,-0.597910379356265,0.644953272563687,-1.45801466145263,0.835293011105247,-1.19802722039994,-0.789986149774163,0.470317391720972,-0.786893689277425,1.63851603590833,-0.969252354427648,0.18599645065934,-0.136411029254097,6
9,0.38,0.53,2.1,0.102,19,76,0.99001,2.93,0.57,12.9,-0.242042180382527,-1.77320853020909,1.53684009122583,0.078913123353828,2.44105294776025,0.0402497026884411,0.482889078757444,0.383861536461816,1.21678253800707,0.611868937322729,-1.01770879278468,0.782705702364188,-0.865000311778195,0.814733601314315,-0.46073448281791,-0.130276492031628,-0.428931663456797,-0.151799080588494,1.78963765102217,-0.965388869324484,5
